period,early_sharpe,late_sharpe,early_return,late_return,early_win_rate,late_win_rate
Q3 2015,-1.4774318981460157,-1.2188325376497606,-0.12615884409884232,-0.13224314218103506,0.4375,0.375
Q4 2015,-0.9185649840011301,0.6179447165519358,-0.11056351624685784,0.0871770632535527,0.390625,0.5
Q1 2016,2.307898114785769,1.8527126122671493,0.4190279922351671,0.36862481907452926,0.4918032786885246,0.5245901639344263
Q2 2016,1.1861310584220872,1.6869179470573392,0.15869973308035357,0.2135618684838997,0.5,0.578125
Q3 2016,-3.970734761477152,0.7726755966262902,-0.4115121979700472,0.07189397559617867,0.421875,0.515625
Q4 2016,1.0772960282865267,-0.38863155913929504,0.11710953292141668,-0.04286100954264886,0.5,0.41935483870967744
