spearman,spearman_pvalue,kendall,kendall_pvalue,ic,mse,mae,sharpe_ratio,total_return,mean_daily_return,volatility,max_drawdown,win_rate,num_days,model
0.041789429333063,0.0007931300880646,0.0287336683865091,0.0005432773287096,0.041789429333063,0.00048300636,0.013437348,0.2198855997144169,0.036102295,0.0002130134,0.015378373,-0.4262527168685957,0.4854881266490765,379,Combined Ranker (MSE)
-0.0089448716166663,0.4728407214122719,-0.0063031867017791,0.4480497068487846,-0.0089448716166663,0.011864336,0.08936405,-1.3321708722172478,-0.39309573,-0.0012117275,0.014439272,-0.4185158237863007,0.4881266490765171,379,Combined Ranker (NDCG)
0.0426513300821459,0.0006160594020221,0.0280370916130389,0.0007391544448425,0.0426513300821459,0.00048265676,0.01346966,1.5803175689685214,0.6192465,0.0013647653,0.0137092555,-0.1988687996749273,0.5408970976253298,379,Late Fusion Ranker (MSE)
0.0223446427824876,0.0729022149927377,0.0150898302694434,0.0693309317868422,0.0223446427824876,0.25673848,0.49537373,0.2082272575814741,0.033426046,0.00018572003,0.014158636,-0.2414730298327513,0.4986807387862796,379,Late Fusion Ranker (NDCG)
0.054417667578583157,1.2401658336359247e-05,0.03652761930855836,1.0997331220697047e-05,0.054417667578583157,0.0004820900212507695,0.013440566137433052,0.4226261864266427,0.10894656181335449,0.00036621157778427005,0.013755486346781254,-0.23062716646166315,0.48548812664907653,379,Deep Late Fusion
0.04846687291540898,9.946805943841193e-05,0.030901771434977087,0.00019967326569868694,0.04846687291540898,0.00048146588960662484,0.013524596579372883,-0.06915413328596583,-0.0570446252822876,-6.027299605193548e-05,0.013835820369422436,-0.2949456894823298,0.5092348284960422,379,Residual Late Fusion
0.027855131584133223,0.025359367047253518,0.018177958291095902,0.02867298123189133,0.027855131584133223,0.0004819244204554707,0.013443678617477417,1.4371240563443417,0.4890998601913452,0.001128310919739306,0.012463350780308247,-0.08285081478134701,0.5382585751978892,379,Deep Combined
0.01958091360863763,0.11604976261698356,0.01393927595768559,0.09339143639933495,0.01958091360863763,0.0004814558196812868,0.013436916284263134,2.071395065828058,0.8914254903793335,0.0017730597173795104,0.013588162139058113,-0.10349952844015511,0.5145118733509235,379,Deep Late Fusion Ensemble (5)
