date,ticker,ret_1d,momentum_126d,vol_20d,mom_rank,future_return,target,market_sentiment_mean,market_sentiment_std,market_news_count,market_positive_count,market_negative_count
2009-01-15,ABCB,0.05684204265045123,0.12238731687081339,0.7884604215449701,0.08163265306122448,-0.036852613472015516,0,-0.37034193217754363,0.37354671801973116,50.0,3.319169169291854,21.836265590041876
2009-01-16,ABCB,-0.036852613472015516,0.059873964395665835,0.7893078245334455,0.11224489795918367,-0.20579125746912075,0,-0.5757802587747574,0.33348917525463384,50.0,2.960189513862133,31.749202758073807
2009-01-20,ABCB,-0.20579125746912075,-0.17351100629540517,1.0600797899612724,0.2755102040816326,0.11848993901358273,1,-0.42377988174557685,0.3909047997497281,50.0,3.8725675102323294,25.06156150251627
2009-01-21,ABCB,0.11848993901358273,-0.14577775108388946,1.1514185019719696,0.24242424242424243,-0.0651923099970837,0,-0.28543587565422057,0.3723065105206635,50.0,3.622413508594036,17.894207127392292
2009-01-22,ABCB,-0.0651923099970837,-0.2176687183567757,1.1384219695749263,0.3333333333333333,-0.03113286473410204,0,-0.408507422208786,0.35376670404030625,50.0,3.0582221522927284,23.483593083918095
2009-01-23,ABCB,-0.03113286473410204,-0.23760524519923165,1.139988734028452,0.36363636363636365,0.053984203349365156,1,-0.4635319804400206,0.39187253012714385,50.0,2.909703167155385,26.086302103474736
2009-01-26,ABCB,0.053984203349365156,-0.24280681603686638,1.144947168765474,0.3838383838383838,0.05609792111942369,1,-0.33284577168524265,0.36412440364698595,50.0,4.270451789721847,20.91274045780301
2009-01-27,ABCB,0.05609792111942369,-0.15137037342597393,1.1684643150163063,0.31313131313131315,0.12586534430301288,1,-0.4677923107519746,0.4693496213352965,48.0,4.633555540814996,27.08758639730513
2009-01-28,ABCB,0.12586534430301288,-0.14135345753506134,1.248240500469066,0.29292929292929293,-0.014358532507435573,0,-0.2931530557572842,0.4897701557917985,50.0,5.601385558024049,20.259038418531418
2009-01-29,ABCB,-0.014358532507435573,-0.16318304497773584,1.215188937423408,0.26262626262626265,-0.20291364779762666,0,-0.28039788904910284,0.39777888708695425,48.0,4.360944289714098,17.82004296965897
2009-01-30,ABCB,-0.20291364779762666,-0.2801453647087304,1.345933023637089,0.45454545454545453,0.04308089715606189,1,-0.3164274542033672,0.4127556767151216,50.0,4.0391113348305225,19.860484082251787
2009-02-02,ABCB,0.04308089715606189,-0.2806431487344656,1.3618177094604131,0.4444444444444444,0.01001258203069555,1,-0.3456808085739613,0.45123866523835904,50.0,4.138070911169052,21.422111386433244
2009-02-03,ABCB,0.01001258203069555,-0.2366357129107578,1.35801010525664,0.3939393939393939,-0.0074349044543373655,0,-0.34250514045357705,0.3817108977051078,50.0,4.002943828701973,21.128200955688953
2009-02-04,ABCB,-0.0074349044543373655,-0.29211543504425863,1.3564556135799544,0.47474747474747475,0.034956282779168735,1,-0.3353366139952255,0.4189564613762393,46.0,3.897482290863991,19.322966577485204
2009-02-05,ABCB,0.034956282779168735,-0.2861397826118648,1.3668564377791015,0.51,0.04342571902683878,1,-0.36830080568790435,0.4047891640255023,50.0,4.034626940265298,22.44966735318303
2009-02-06,ABCB,0.04342571902683878,-0.1810034225481819,1.3779713514320995,0.36,-0.019653152589638956,0,-0.2417204106847445,0.4486540334222575,48.0,5.166304113343358,16.7688839584589
2009-02-09,ABCB,-0.019653152589638956,-0.24926322065991857,1.3713919977283622,0.43,-0.1639148878654466,0,-0.3467522272467613,0.3601131166363102,50.0,2.4176646787673235,19.75527592562139
2009-02-10,ABCB,-0.1639148878654466,-0.42851525770408905,1.4731847037923513,0.63,-0.05218635850911835,0,-0.2869298533350229,0.4034063177749325,50.0,4.485393721610308,18.831886131316423
2009-02-11,ABCB,-0.05218635850911835,-0.4472935860045417,1.477055728585412,0.65,-0.061011932245523925,0,-0.37229499127715826,0.46486174747885683,48.0,4.80947007983923,22.679629554972053
2009-02-12,ABCB,-0.061011932245523925,-0.4905724743401563,1.4714878473165456,0.68,-0.007924084401745857,0,-0.2757273728400469,0.3969214878195056,50.0,4.537615414708853,18.323984179645777
2009-02-13,ABCB,-0.007924084401745857,-0.5087678283050286,1.446784231283954,0.71,-0.087859137544546,0,-0.26686086535453796,0.43545333597651736,50.0,4.426245592534542,17.769288815557957
2009-02-17,ABCB,-0.087859137544546,-0.5494728114996165,1.466272301502007,0.73,-0.049036942303080866,0,-0.36959606125626876,0.3784919943017841,46.0,3.282451855018735,20.283870758488774
2009-02-18,ABCB,-0.049036942303080866,-0.5685268158230281,1.301528272143179,0.75,0.05156555967782861,1,-0.4352313610166311,0.34788727183708545,50.0,2.393942330032587,24.155510634183884
2009-02-19,ABCB,0.05156555967782861,-0.5257218177444163,1.2310557717694837,0.68,0.024518120573577606,1,-0.18068689569830895,0.518651480245501,50.0,9.109290029853582,18.143634719774127
2009-02-20,ABCB,0.024518120573577606,-0.5192416774961119,1.225827045276847,0.66,-0.1247865356978991,0,-0.25877556279301644,0.4212480474908966,50.0,4.739642569795251,17.678420715034008
2009-02-23,ABCB,-0.1247865356978991,-0.5672421921287809,1.2880097653434441,0.72,0.17773458663364283,1,-0.3440171096008271,0.47396001611517113,48.0,4.586671767756343,21.099492797628045
2009-02-24,ABCB,0.17773458663364283,-0.498316031283208,1.4443636313854245,0.64,-0.16417915685724194,0,-0.23444150522351265,0.47115330292455326,50.0,6.943532422184944,18.665607744827867
2009-02-25,ABCB,-0.16417915685724194,-0.5599885653795644,1.5180197427165172,0.7,0.021825644726860327,1,-0.4198504843128224,0.29315958741236986,48.0,2.7273790817707777,22.88020234927535
2009-02-26,ABCB,0.021825644726860327,-0.5636088377071992,1.4255267568086092,0.71,-0.03495182463139668,0,-0.27146995641291144,0.47965351017832314,50.0,6.162029344588518,19.7355270460248
2009-02-27,ABCB,-0.03495182463139668,-0.590894158135462,1.4249007269840421,0.69,-0.06841039146002481,0,-0.3551798574626446,0.40744507197514873,48.0,4.082343749701977,21.130976850166917
2009-03-02,ABCB,-0.06841039146002481,-0.632385376919414,1.2789753838255913,0.69,-0.16198677983647125,0,-0.1969601056383302,0.3809140743244242,48.0,4.535522636026144,13.989607710391283
2009-03-03,ABCB,-0.16198677983647125,-0.6745061353970276,1.3465482465073788,0.78,0.11855685223808798,1,-0.3005957034230232,0.35615178481430576,50.0,2.87059404887259,17.900379188358784
2009-03-04,ABCB,0.11855685223808798,-0.643915197028551,1.4430898956962872,0.75,-0.15668204586876677,0,-0.4376757846524318,0.38566338669981703,48.0,2.997438441030681,24.005875973030925
2009-03-05,ABCB,-0.15668204586876677,-0.7035664359182291,1.512462360803251,0.78,0.08469951119195396,1,-0.50781025364995,0.4326325734005238,46.0,2.892617139965296,26.25188907235861
2009-03-06,ABCB,0.08469951119195396,-0.6702479088748685,1.5523233726637367,0.76,-0.04282137841837619,0,-0.385344979763031,0.46793827692891465,50.0,4.837312836199999,24.104561775922775
2009-03-09,ABCB,-0.04282137841837619,-0.6848875895096507,1.5270847774168446,0.77,0.20526312501989574,1,-0.39077473267912866,0.3738452114966295,50.0,3.273118734359741,22.811855476349592
2009-03-10,ABCB,0.20526312501989574,-0.634050026962554,1.7509637551270216,0.76,0.04585116206524131,1,-0.3014593051373959,0.46748995183379966,50.0,5.608607800677419,20.68157308921218
2009-03-11,ABCB,0.04585116206524131,-0.6079511473257403,1.6867096383327402,0.74,0.29018871380473943,1,-0.4391249080747366,0.360234173678919,50.0,2.397441927343607,24.353687152266502
2009-03-12,ABCB,0.29018871380473943,-0.5169250749965352,1.9939886901774992,0.66,0.0,0,-0.33953406631946564,0.3376539154386615,50.0,2.619699254631996,19.596402436494827
2009-03-13,ABCB,0.0,-0.5180457715067883,1.9797097717613992,0.64,-0.017799824622695914,0,-0.34881495824083686,0.4697227465892505,48.0,4.1032689698040485,20.846386924386024
2009-03-16,ABCB,-0.017799824622695914,-0.5240481000569011,1.9809461908562842,0.64,0.23558517180390015,1,-0.40370038834710914,0.459062889918466,48.0,3.815834743902087,23.193453185260296
2009-03-17,ABCB,0.23558517180390015,-0.3801066694198163,2.1072698246563584,0.48,-0.04666665904076006,0,-0.2965667227655649,0.44587680788301165,50.0,6.446767408400774,21.275103595107794
2009-03-18,ABCB,-0.04666665904076006,-0.4558659422134995,2.1062302255913266,0.59,-0.08811177701806683,0,-0.3764206382632256,0.3457565733769929,50.0,2.6180831845849752,21.43911512196064
2009-03-19,ABCB,-0.08811177701806683,-0.4197258925965407,2.138228751374467,0.57,-0.1840491260370084,0,-0.3138166818022728,0.3902741066028521,50.0,3.9469900261610746,19.637824188917875
2009-03-20,ABCB,-0.1840491260370084,-0.6181867387185092,2.25096989897469,0.8,0.25375958421037526,1,-0.4140856789114575,0.3861740593351177,48.0,3.4771341867744923,23.35324665531516
2009-03-23,ABCB,0.25375958421037526,-0.5536986589074093,2.3610504991914167,0.74,-0.09295392112710643,0,-0.30576073586940766,0.39310282237536265,50.0,4.923444576561451,20.211481412872672
2009-03-24,ABCB,-0.09295392112710643,-0.5875202389689869,2.321538479918393,0.79,0.06446299977074998,1,-0.37274984039366243,0.46281817961619914,50.0,3.904246423393488,22.54173830151558
2009-03-25,ABCB,0.06446299977074998,-0.5515305262466965,2.234436367099515,0.79,0.05590032489738106,1,-0.5054684168100357,0.408650455695881,50.0,3.2401099130511284,28.513530738651752
2009-03-26,ABCB,0.05590032489738106,-0.5112725583324105,2.2378162441114124,0.77,-0.11851798084209042,0,-0.34528560310602185,0.48033671737537037,50.0,5.249655015766621,22.51393506117165
2009-03-27,ABCB,-0.11851798084209042,-0.5848772531371478,2.28566284990663,0.81,-0.08403400393771188,0,-0.36873128682374956,0.46479327345795757,50.0,4.37217984162271,22.808744102716446
2009-03-30,ABCB,-0.08403400393771188,-0.6056284568859014,2.2942273287000576,0.81,-0.13578002199071726,0,-0.31448383212089537,0.35525055578849013,50.0,2.8632003031671047,18.587391700595617
2009-03-31,ABCB,-0.13578002199071726,-0.6107654724319086,2.268697661113351,0.85,0.12314267791888311,1,-0.37149533489719033,0.3829526336120005,48.0,2.243913445621729,20.075689490884542
2009-04-01,ABCB,0.12314267791888311,-0.6393747465417241,2.271414313712511,0.89,0.13421551230638173,1,-0.1698069894531121,0.3847469082217506,48.0,5.198197474703193,13.348932933062315
2009-04-02,ABCB,0.13421551230638173,-0.5533789663145092,2.205787834840185,0.84,0.1016663663966002,1,-0.460980339286228,0.3974748535417452,48.0,2.4454447142779827,24.5725008957088
2009-04-03,ABCB,0.1016663663966002,-0.5178982640247878,2.2117623962877007,0.84,0.024205809287724644,1,-0.3591438569873571,0.364944163556029,50.0,2.465099109336734,20.42229187488556
2009-04-06,ABCB,0.024205809287724644,-0.4744212495885556,2.1932161688631355,0.83,-0.138847661985948,0,-0.4777676048129797,0.368718692219106,50.0,2.51724536716938,26.4056254029274
2009-04-07,ABCB,-0.138847661985948,-0.5424847521352625,2.1859330040879055,0.87,0.05831910743482949,1,-0.455285574644804,0.33451099788593636,50.0,2.080642331391573,24.844920992851257
2009-04-08,ABCB,0.05831910743482949,-0.40456197712814723,2.1882513769082186,0.81,0.14586712421829118,1,-0.30439324259757994,0.4328806248542967,50.0,5.193573925644159,20.413236109539866
2009-04-09,ABCB,0.14586712421829118,-0.35866915859741855,2.005780751359569,0.83,0.10183869044889726,1,-0.5142067337098221,0.30344906524787574,48.0,1.8014609664678574,26.48338434100151
2009-04-13,ABCB,0.10183869044889726,-0.2034205740449584,2.028450891378495,0.72,-0.10269576922600399,0,-0.39000361509621145,0.4324963363019892,50.0,4.0794493444263935,23.57963003218174
2009-04-14,ABCB,-0.10269576922600399,-0.4548334624514302,2.071152237004199,0.91,0.08297560726794972,1,-0.31173058092594147,0.42998025239417265,50.0,4.596671976149082,20.183201098814607
2009-04-15,ABCB,0.08297560726794972,-0.4584154662099693,1.9213626072547403,0.89,0.05416111116361,1,-0.4496130006015301,0.3484988112313063,50.0,2.189019810408354,24.6696699205786
2009-04-16,ABCB,0.05416111116361,-0.4002612162556557,1.9168273803826683,0.85,0.013784497349490943,1,-0.510885305032134,0.38954725975779925,50.0,2.49689375795424,28.041158948093653
2009-04-17,ABCB,0.013784497349490943,-0.31580315047964946,1.8794567352778442,0.83,-0.2237331557744101,0,-0.31766521006822585,0.43345219476790875,50.0,5.820675855502486,21.703936513513327
2009-04-20,ABCB,-0.2237331557744101,-0.5526039412620742,1.9402978922431697,0.92,0.20859920044818736,1,-0.3700673460960388,0.3765256837254925,50.0,3.5583873074501753,22.061754574999213
2009-04-21,ABCB,0.20859920044818736,-0.43210128271983983,1.8722970313004048,0.88,-0.08563926487053197,0,-0.30168536335229873,0.35764001482528407,50.0,3.187046417966485,18.271314730867743
2009-04-22,ABCB,-0.08563926487053197,-0.441522789596169,1.8669467003481977,0.87,-0.09798259270709153,0,-0.2241994932293892,0.36105942340651115,50.0,3.765067720785737,14.975042335689068
2009-04-23,ABCB,-0.09798259270709153,-0.39414405256609386,1.8975018481959312,0.87,0.031948749081961214,1,-0.2572124439477921,0.4607245719064082,50.0,6.22691173478961,19.087533850222826
2009-04-24,ABCB,0.031948749081961214,-0.3460280435871873,1.891019945524323,0.86,-0.09907117777252816,0,-0.2795839349925518,0.470157418871455,50.0,6.680919166654348,20.660116009414196
2009-04-27,ABCB,-0.09907117777252816,-0.42350043240778534,1.875412563507898,0.92,0.07044686898089636,1,-0.15368169747292995,0.396651126574072,50.0,5.504644025117159,13.188728829845786
2009-04-28,ABCB,0.07044686898089636,-0.3661423153734813,1.8575164146603267,0.91,0.10754406504248792,1,-0.47508254282486934,0.3608848940270477,48.0,2.1410188004374504,24.94498097151518
2009-04-29,ABCB,0.10754406504248792,-0.29156680540571667,1.7982424690804353,0.93,-0.050724881542383304,0,-0.18373766945054135,0.3828491293352203,48.0,4.302491545677185,13.121899692341685
2009-04-30,ABCB,-0.050724881542383304,-0.3568543543016214,1.7788790276307644,0.92,0.009160339352855207,1,-0.4862846702337265,0.4196935649205276,50.0,2.7478389628231525,27.062072552740574
2009-05-01,ABCB,0.009160339352855207,-0.3164890694149799,1.7239803154666575,0.92,0.037821464280496375,1,-0.16177178904414177,0.3835244602222333,50.0,5.630119368433952,13.718708680942655
2009-05-04,ABCB,0.037821464280496375,-0.3404884853637349,1.6938788724933134,0.94,-0.052477666018789115,0,-0.3643746696412563,0.44482602658062276,50.0,4.4974717907607555,22.7162053193897
2009-05-05,ABCB,-0.052477666018789115,-0.4039658060674427,1.7056173914560473,0.95,-0.036923282517924094,0,-0.4597381582856178,0.43391951261244655,50.0,3.9749975446611643,26.961905609816313
2009-05-06,ABCB,-0.036923282517924094,-0.44214317537692016,1.6294138470970154,0.95,-0.05591035623987983,0,-0.4129108218476176,0.41201995691203874,48.0,3.4260678328573704,23.2457870952785
2009-05-07,ABCB,-0.05591035623987983,-0.4681833438660504,1.633686147458506,0.97,0.1522841776482069,1,-0.21289829328656196,0.5283513973664984,50.0,8.318100731819868,18.963015347719193
2009-05-08,ABCB,0.1522841776482069,-0.34154313330229236,1.6412729304958702,0.96,-0.08076369608255318,0,-0.3078892669081688,0.4491845366202422,50.0,4.405509981326759,19.79997344315052
2009-05-11,ABCB,-0.08076369608255318,-0.40606798203135963,1.623719270621041,0.97,-0.023962060622396364,0,-0.2018367061018944,0.43404137580856267,50.0,6.277380287647247,16.369215358048677
2009-05-12,ABCB,-0.023962060622396364,-0.43512333582791407,1.5850325580776534,0.98,-0.042552920639088776,0,-0.28670441887031,0.4289303558324819,48.0,5.314220029860735,19.076032197102904
2009-05-13,ABCB,-0.042552920639088776,-0.39998041095761183,1.5582602711832225,0.95,0.05299165687764118,1,-0.4691931585967541,0.36637445770369537,50.0,2.6484411153942347,26.108099039644003
2009-05-14,ABCB,0.05299165687764118,-0.39980560491985173,1.5576449517843316,0.97,-0.051948164461384394,0,-0.4918440908938646,0.3850892518014187,50.0,3.0485029611736536,27.640707466751337
2009-05-15,ABCB,-0.051948164461384394,-0.24204226548717434,1.56277489052449,0.9,0.14554788278124908,1,-0.30442706629633903,0.4201380124708444,50.0,3.9979478027671576,19.21930137835443
2009-05-18,ABCB,0.14554788278124908,-0.27566183164485614,1.4429069662423986,0.93,-0.028400287755546594,0,-0.4392359256744385,0.356092077188116,50.0,3.4361189138144255,25.397915182635188
2009-05-19,ABCB,-0.028400287755546594,-0.24278296377328246,1.2336133389396242,0.93,0.006153487370681443,1,-0.21492774911224843,0.509643873715058,50.0,8.48926467821002,19.235652267932892
2009-05-20,ABCB,0.006153487370681443,-0.2676208727878959,1.1964316933064492,0.93,-0.0550454598092992,0,-0.5695512260496617,0.4574839928338628,50.0,4.524797562509775,33.00235867314041
2009-05-21,ABCB,-0.0550454598092992,-0.317001385910595,1.1590805746767516,0.95,-0.012945330475048311,0,-0.39775097273290155,0.47586485049980654,50.0,4.341648072004318,24.229196466505527
2009-05-22,ABCB,-0.012945330475048311,-0.22809007846835339,1.1545416834556583,0.94,0.08196724973314007,1,-0.42529688447713854,0.3714581114480575,50.0,2.4163477029651403,23.681191915646195
2009-05-26,ABCB,0.08196724973314007,-0.07073041702418292,1.1279493310310493,0.89,-0.09393905767611266,0,-0.35640577149267,0.4823126485304377,48.0,5.2566636968404055,22.364140827208757
2009-05-27,ABCB,-0.09393905767611266,-0.34269248808888175,1.1589335345520864,0.96,0.015049786196577708,1,-0.34946840613459546,0.5051772388016218,48.0,5.382305024191737,22.15678844600916
2009-05-28,ABCB,0.015049786196577708,-0.32100460144371845,1.0899659819838292,0.93,0.03294869972202363,1,-0.12344772805986197,0.42634549947051825,46.0,7.6245901100337505,13.303185511380434
2009-05-29,ABCB,0.03294869972202363,-0.29863258594405173,1.0830724450575473,0.9,0.051036990508639635,1,-0.3377129346132278,0.4323056408978984,50.0,5.151494301855564,22.037140987813473
